scPagwas.TRS.Score,scPagwas.gPAS.score,Random_Correct_BG_p,Random_Correct_BG_adjp,Random_Correct_BG_z
-0.15803735,57605.97837553085,1.0,1.0,-10.0
-0.15463153,-156605.4504166398,1.0,1.0,-10.0
-0.07115681,27446.188747960958,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09004358,-7294.921028679243,5.5663713242814855e-06,9.928008025884028e-06,4.3939148685318505
-0.03816442,-90447.70236328723,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.031770714,-72342.40993868632,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.14966686,67747.39640085924,1.0,1.0,-10.0
-0.038348466,34037.73220914948,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.24619794,157945.15101945662,1.0,1.0,-10.0
-0.08258592,274657.68212301034,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0903206,-315356.8087682875,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.18881601,-42892.97565378675,1.0,1.0,-10.0
-0.14651571,-3375.9676533772176,1.0,1.0,-10.0
-0.05721361,-24905.84339032302,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.069211945,-38114.55068497453,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.047555715,22730.647387016936,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07626913,-343762.75930349476,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.049306374,192685.0819424057,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.19884703,97321.42349746107,1.0,1.0,-10.0
-0.06108066,-411299.720544012,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07553395,-635.7437060052857,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05622706,218316.6288098583,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.16407748,241976.4358135661,1.0,1.0,-10.0
-0.19348077,203187.02542533324,1.0,1.0,-10.0
-0.086851045,-160732.9881891665,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13357143,787428.6107839828,1.0,1.0,-10.0
-0.055759612,-200619.72441985767,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.062244575,92603.2615151671,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15652971,-219931.2644719179,1.0,1.0,-10.0
-0.1518423,2619.0397331759864,1.0,1.0,-10.0
-0.17293787,-170825.21005043382,1.0,1.0,-10.0
-0.14777823,32003.70801688657,1.0,1.0,-10.0
-0.041803535,1119353.5242842643,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.062247153,-236762.71484693245,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04190827,-397097.7353037413,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09893771,-251331.61550381294,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06999515,-233905.1047412823,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.19301996,62629.58597773642,1.0,1.0,-10.0
-0.0581239,63170.80556917314,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.2153541,18691.966184680485,1.0,1.0,-10.0
-0.17121884,1063769.738774371,1.0,1.0,-10.0
-0.18377092,14840.641319166743,1.0,1.0,-10.0
-0.057549678,1510255.3870948497,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.21885055,207576.83341999166,1.0,1.0,-10.0
-0.17407389,-432538.8440374693,1.0,1.0,-10.0
-0.051073246,113117.09444335621,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04735115,12128.747034193622,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.039305396,-985761.3453815599,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.24511978,79862.97153995441,1.0,1.0,-10.0
-0.08234704,233309.92509929257,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05818398,1382.2590073081672,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.14960626,114719.14812025115,1.0,1.0,-10.0
-0.1604763,119250.25666967542,1.0,1.0,-10.0
-0.14056794,3743.866266391294,1.0,1.0,-10.0
-0.08145931,-29112.34719578617,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.086871915,-232560.6595056915,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.17786421,146655.82992407834,1.0,1.0,-10.0
-0.24791507,-708221.0557953047,1.0,1.0,-10.0
-0.14294666,143735.68580950194,1.0,1.0,-10.0
-0.17399387,105466.96149271127,1.0,1.0,-10.0
-0.043847434,13652.224439707292,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13682005,-113632.40431333375,1.0,1.0,-10.0
-0.20176473,-93537.7583717169,1.0,1.0,-10.0
-0.1773937,-448.0259917290087,1.0,1.0,-10.0
-0.053207245,313753.60977334203,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.051239062,8095.96236439358,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.2729444,-252783.0168063972,1.0,1.0,-10.0
-0.17959958,-232733.52887632122,1.0,1.0,-10.0
-0.03460526,-25064.937188842254,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.17398643,-10689.516261272027,1.0,1.0,-10.0
-0.049208846,-52708.52374902215,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.1719783,-182176.7288321607,1.0,1.0,-10.0
-0.22643913,8830.572711100742,1.0,1.0,-10.0
-0.057805832,-13734.400615697054,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.18345451,1021245.5331588038,1.0,1.0,-10.0
-0.14979117,22064.702672820735,1.0,1.0,-10.0
-0.044586208,418422.97980831965,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06290977,-30413.89697487349,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07463571,25450.27376989971,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0871544,-858802.3806301937,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.16950692,787213.5139948758,1.0,1.0,-10.0
-0.22509982,471977.47355016915,1.0,1.0,-10.0
-0.08403174,103681.20844333546,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13582024,1510255.3870948497,1.0,1.0,-10.0
-0.11892471,-22539.844187251554,0.9983676616091545,1.0,-2.9416509566125963
-0.059259087,46144.14415217387,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.35134888,-10278.162061339579,1.0,1.0,-10.0
-0.084925316,-169.02582506788656,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13255155,-833720.685497838,0.9989743960835011,1.0,-3.0827160368187205
-0.17270744,217448.25645339175,1.0,1.0,-10.0
-0.16415831,83196.865076278,1.0,1.0,-10.0
-0.13833839,673575.1372992194,1.0,1.0,-10.0
-0.17307535,886913.3049328763,1.0,1.0,-10.0
-0.1421239,-227581.93527005328,1.0,1.0,-10.0
-0.057039056,-137701.7108750005,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.16809276,139525.30436188244,1.0,1.0,-10.0
-0.12984787,94685.4064789299,1.0,1.0,-10.0
-0.057514813,67448.74476320353,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.047061276,34022.834415821126,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06506632,-644217.1707563696,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.072195955,-524170.3329131577,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.18776299,-8800.894878734873,1.0,1.0,-10.0
-0.06396556,-267732.8004084208,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.19101092,39529.92159909786,1.0,1.0,-10.0
-0.15501752,649647.6125309153,1.0,1.0,-10.0
-0.09044112,-14464.933772291397,5.5663713242814855e-06,9.928008025884028e-06,4.3939148685318505
-0.1926749,-57918.31740556287,1.0,1.0,-10.0
-0.08682366,71225.79376478266,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05016018,76514.98694624827,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.198099,72716.2189055072,1.0,1.0,-10.0
-0.06688374,-367484.41967090295,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04466282,-664272.978636418,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13336751,38595.47009881233,0.9997188982481238,1.0,-3.4492223772671666
-0.06485619,486510.3972504533,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.060484566,-217425.094269795,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.071719944,469587.23003342026,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.051988192,-347916.90319404425,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15432943,-112983.381698892,1.0,1.0,-10.0
-0.14153588,682.6550001146446,1.0,1.0,-10.0
-0.053256817,-93694.7178505065,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.11063996,-723240.0512982358,0.9909184651844347,1.0,-2.3622769096753684
-0.20777406,1510255.3870948497,1.0,1.0,-10.0
-0.1814118,85559.89681265641,1.0,1.0,-10.0
-0.057214886,-33029.96836084121,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.21314037,2942.1008447314066,1.0,1.0,-10.0
-0.15452777,-78275.3714998159,1.0,1.0,-10.0
-0.10377319,-350447.8227004907,0.11823390170623196,0.19062795998675855,1.183861725193706
-0.07038,-386048.89271245425,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.19171344,5662.879262070955,1.0,1.0,-10.0
-0.06677306,-26056.309876670857,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.24173588,9838.01724438004,1.0,1.0,-10.0
-0.12473935,-180864.01701640492,0.9934622968796314,1.0,-2.481708848521815
-0.15557002,-239030.67417213373,1.0,1.0,-10.0
-0.176578,-84143.26746644363,1.0,1.0,-10.0
-0.038024623,78772.24910035686,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.042960662,839345.2052105196,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.03650441,50940.907448653095,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15316218,-149724.09179166114,1.0,1.0,-10.0
-0.27279153,27910.903912442733,1.0,1.0,-10.0
-0.06672692,-34938.13490649175,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.21476083,94073.70734678286,1.0,1.0,-10.0
-0.09521019,325892.4429501098,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06580989,43652.42941080079,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.17787622,1441666.2119681032,1.0,1.0,-10.0
-0.070018694,2885.716312898837,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15393764,-432511.0747864203,1.0,1.0,-10.0
-0.109331295,-146934.4343591864,0.4304280122070523,0.6771137687652973,0.17528458401592098
-0.06338093,-36050.694180096936,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.057556618,303497.1618450623,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.050142296,-645645.5485354341,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.113173954,-148345.03863857838,0.5684587135280914,0.8895784659000142,-0.17245151843776352
-0.17981873,-39546.23008759535,1.0,1.0,-10.0
-0.19731992,3292.1735378420026,1.0,1.0,-10.0
-0.045037877,78221.02359724368,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13263437,269319.91909253644,1.0,1.0,-10.0
-0.07666592,-889333.2434289798,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.039356306,-1262156.8108031224,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05715541,-46568.111534584124,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.052701324,-329990.723364602,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15766999,1510255.3870948497,1.0,1.0,-10.0
-0.24671265,-271313.38431898586,1.0,1.0,-10.0
-0.05340137,-1219285.6331768406,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.047882862,294302.9500063807,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07526553,113716.92149167565,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15719065,-27956.993257714235,1.0,1.0,-10.0
-0.040342797,-141901.31277651113,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.16403368,-14318.600347099311,1.0,1.0,-10.0
-0.041140877,-20324.590080629838,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.17461751,-4655.964845205459,1.0,1.0,-10.0
-0.046281576,414176.4736947634,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.062352087,34176.91383364456,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.068918504,39038.890144402336,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.14668143,650777.7989446853,1.0,1.0,-10.0
-0.17778428,349944.78856318607,1.0,1.0,-10.0
-0.04933119,-347435.26989475783,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07506092,540515.3329409022,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.061610788,1497.032589597635,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04687358,407780.4828106024,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07905173,-63847.9517579468,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.062067494,158035.93219284245,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.067401476,-79446.4150457573,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.21745569,5547.242462595429,1.0,1.0,-10.0
-0.09772828,-28867.23278149683,1.5307521141774087e-05,2.7100233290167184e-05,4.168842517472364
-0.038616758,-477117.1550083054,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.16814163,41014.797465682546,1.0,1.0,-10.0
-0.16736476,117434.58548447669,1.0,1.0,-10.0
-0.14587629,460055.1822097126,1.0,1.0,-10.0
-0.19486707,22412.161433133348,1.0,1.0,-10.0
-0.07955304,61199.444243510676,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.22810656,-67342.37191788398,1.0,1.0,-10.0
-0.27482054,17804.27661543741,1.0,1.0,-10.0
-0.16495545,-18700.107478457692,1.0,1.0,-10.0
-0.1846145,532690.2033064172,1.0,1.0,-10.0
-0.040089134,957093.9306353801,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.046374597,4209.117662452146,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05131341,31780.05217847499,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15353611,173128.06703001194,1.0,1.0,-10.0
-0.21030244,-61699.38503279931,1.0,1.0,-10.0
-0.09579601,29291.11025884482,0.0009685486104249785,0.0016528117583742331,3.099710735921015
-0.17430365,38326.568771135484,1.0,1.0,-10.0
-0.1641384,-90550.29716756158,1.0,1.0,-10.0
-0.056598835,181867.7703401679,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.19846016,-52577.601602686744,1.0,1.0,-10.0
-0.20649426,-945583.6958233345,1.0,1.0,-10.0
-0.062123347,-504505.62603592785,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.059336297,1510255.3870948497,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06687129,31577.093607821065,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.046102505,-439.7519802747766,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.2175416,-8737.984552264877,1.0,1.0,-10.0
-0.15158701,937462.9905072608,1.0,1.0,-10.0
-0.10696333,-929070.6272562909,0.03652513703710404,0.0598835580079009,1.7925164653524814
-0.2115375,59013.718632539785,1.0,1.0,-10.0
-0.05699183,77354.2842395598,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.062042635,-157148.12115049257,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04779237,-11162.281776281783,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.047363777,-43337.64718619776,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06229878,195688.9116808386,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06844735,-5784.4253389193,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06917339,810.9379695694948,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.060305733,-70781.73484277769,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.054248024,-2514.778762224,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12901586,-378452.2114770684,0.8873964828882788,1.0,-1.2127980681178865
-0.10021065,52612.271866037474,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.040227674,129776.32505528281,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.031084193,-780172.4179477175,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12115882,-15344.301233116352,0.11476326918554246,0.1851569044381024,1.2015793698867352
-0.086422205,43770.914376840316,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09251149,406399.91078259394,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.052269753,-962250.9180527428,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06340983,219488.0263535813,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04773043,67948.59894127084,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.14177378,1510255.3870948497,1.0,1.0,-10.0
-0.16115227,-634230.9679973737,1.0,1.0,-10.0
-0.053199597,432277.183240319,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.048574515,-241.0617316130945,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.056983083,-74868.92204982718,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.052119836,790416.3310443866,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.061446913,-12.552292742946115,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0807421,25614.650562642055,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.15666626,-298777.808106801,1.0,1.0,-10.0
-0.077116,85529.79395215004,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05573288,3392.418741206,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.060095247,-1885.7747934695574,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.048492473,421599.9693780402,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.039861303,-476012.5759655358,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10869829,173925.07952097882,0.0036501479958975843,0.006147167447508798,2.6828260091514364
-0.06816201,-74894.66299525173,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05133853,-1326722.186370903,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13917595,164471.5048736554,0.9999833008860272,1.0,-4.148964715444286
-0.06369322,446535.9546050397,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.052784085,-19711.331696052177,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.061280053,-677141.7794921952,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.050290722,-123363.48137357812,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05525086,125776.8312042261,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05202524,-179162.11581152413,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.079736955,40361.50270707243,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.055222835,1378445.966311574,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05597124,944781.0604799449,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.050030816,-31632.72765709622,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.059536256,-84160.78261805602,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.13847913,18533.969302126345,1.0,1.0,-10.0
-0.12908418,-892436.7685425393,1.0,1.0,-10.0
-0.08349545,68894.56749414725,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.059812877,44296.154225652965,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.038525432,-532771.3549608573,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.061157692,181941.75075534245,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.18060908,-52639.22521839639,1.0,1.0,-10.0
-0.053579893,88598.82730350888,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07844904,110473.08271406165,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08486518,-527788.0660918121,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04694661,-174644.60185315026,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08475116,-50024.67423114364,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07197581,-777457.6940775473,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.044317156,20477.465112526294,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05205321,-17573.059908852316,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.03512957,150130.20014473025,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.12234762,127621.68583600242,0.860843500078625,1.0,-1.0841168339239489
-0.049747825,16696.391449846993,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09853191,29844.17336026004,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05501799,85270.40539217925,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05137701,75591.09000228127,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.027721468,32805.2359157576,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.09209907,-20303.989724668816,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.059156206,-73995.8482157433,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.078793615,21979.858352998075,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06619569,315786.62238062377,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.068033695,1060.6202971377024,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.065578155,428441.4039537932,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.059742667,232232.68282915803,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.16424201,8053.023414029551,1.0,1.0,-10.0
-0.031707637,-30077.646622317487,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.059170097,178112.72420809217,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.058456004,21009.121367818138,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07101956,-145635.30234422057,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06747414,12452.43108098357,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08471382,-102476.84278185642,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.039010994,399145.69250626233,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.02907486,-15406.457992739392,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0961269,582609.1452936576,4.1747784932111145e-06,7.479421154877853e-06,4.456019168183501
-0.1337249,5467.992835029037,0.9999819092931961,1.0,-4.13060224044097
-0.06400286,-9733.93459577754,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.058903545,1963.7925222298193,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.060852792,-111766.20106867293,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06883629,-352627.5298597384,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0600466,370225.52123921685,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04425869,-507677.3356203939,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0743542,-82696.55616757204,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.051381286,-1472.608359213599,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05489338,-214623.34243566514,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06624206,5653.425500574783,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.056327097,-90431.68255010308,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.052254323,-64990.87269310934,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06251164,-81089.26726148352,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08355958,77342.06988727882,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.062051933,378056.020401316,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05447007,79412.82880919414,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08054173,-342414.94579101255,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.18439293,25470.126453429293,1.0,1.0,-10.0
-0.055586517,1269.5218638493373,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.10617444,-1052571.3493768529,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05078927,-7048.207819946343,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.19413467,289661.3649686373,1.0,1.0,-10.0
-0.05820384,35328.14525929885,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.048967447,700983.6663248033,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.07928747,171647.1454344103,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.059477624,28781.66918712208,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.04992892,12232.013531157103,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05361869,-35427.133252318206,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.03995264,-83821.97734507752,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.047948334,507341.96637699386,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.14657055,84683.05155474365,1.0,1.0,-10.0
-0.07156412,95114.47207673613,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.056672405,-52902.52523138042,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05848882,40596.35641725906,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.1104963,0.11889386946048537,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.0667176,-10.867869854839011,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06687091,-396403.4388269964,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.038927168,-14041.727868497845,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.06351628,-3956.672367745509,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05363143,-318282.27201163815,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.05208905,-58245.90746873723,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.069056526,285678.4497983892,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
-0.08835104,-6856.711296323174,1.3915928310703714e-06,2.532924540038422e-06,4.686204214166997
